2008-09-04,1200.0
2008-09-05,1200.0
2008-09-06,1200.0
2008-09-07,1200.0
2008-09-08,1200.0
2008-09-09,1200.0
2008-09-10,1200.0
2008-09-11,1200.0
2008-09-12,1200.0
2008-09-13,1200.0
2008-09-14,1200.0
2008-09-15,1200.0
2008-09-16,1200.0
2008-09-17,1200.0
2008-09-18,1200.0
2008-09-19,1200.0
2008-09-20,1200.0
2008-09-21,1200.0
2008-09-22,1200.0
2008-09-23,1200.0
2008-09-24,1200.0
2008-09-25,1200.0
2008-09-26,1000.0
2008-09-27,1013.8047138047139
2008-09-28,1049.8316498316499
2008-09-29,1100.0
2008-09-30,1200.0
2008-10-01,1148.1481481481483
2008-10-02,1051.851851851852
2008-10-03,1000.0
2008-10-04,1600.0
2008-10-05,1300.0
2008-10-06,1000.0
2008-10-07,1000.0
2008-10-08,1051.8518518518517
2008-10-09,1148.148148148148
2008-10-10,1200.0
2008-10-11,1000.0
2008-10-12,1000.0
2008-10-13,1000.0
2008-10-14,1200.0
2008-10-15,1200.0
2008-10-16,1200.0
2008-10-17,1200.0
2008-10-18,1200.0
2008-10-19,1300.0
2008-10-20,1400.0
2008-10-21,1200.0
2008-10-22,1200.0
2008-10-23,1100.0
2008-10-24,1000.0
2008-10-25,1000.0
2008-10-26,1071.6981132075473
2008-10-27,1200.0
2008-10-28,1354.0181691125088
2008-10-29,1521.4535290006986
2008-10-30,1600.0
2008-10-31,1600.0
2008-11-01,1703.7037037037035
2008-11-02,1896.296296296296
2008-11-03,2000.0
2008-11-04,2000.0
2008-11-05,2000.0
2008-11-06,1600.0
2008-11-07,1617.1875
2008-11-08,1662.5
2008-11-09,1726.5625
2008-11-10,1800.0
2008-11-11,1873.4375
2008-11-12,1937.5
2008-11-13,1982.8125
2008-11-14,2000.0
2008-11-15,1972.3905723905723
2008-11-16,1900.3367003367002
2008-11-17,1800.0
2008-11-18,1600.0
2008-11-19,1800.0
2008-11-20,1800.0
2008-11-21,2000.0
2008-11-22,2000.0
2008-11-23,1900.0
2008-11-24,1800.0
2008-11-25,2000.0
2008-11-26,1600.0
2008-11-27,1500.0
2008-11-28,1600.0
2008-11-29,1500.0
2008-11-30,1606.4516129032256
2008-12-01,1800.0
2008-12-02,2000.0
2008-12-03,1800.0
2008-12-04,2000.0
2008-12-05,1800.0
2008-12-06,1800.0
2008-12-07,1800.0
2008-12-08,1800.0
2008-12-09,1800.0
2008-12-10,1800.0
2008-12-11,2000.0
2008-12-12,1800.0
2008-12-13,1600.0
2008-12-14,1665.3846153846152
2008-12-15,1800.0
2008-12-16,2000.0
2008-12-17,1900.0
2008-12-18,2000.0
2008-12-19,1800.0
2008-12-20,2000.0
2008-12-21,1925.0
2008-12-22,1800.0
2008-12-23,1700.0
2008-12-24,1800.0
2008-12-25,1890.3846153846152
2008-12-26,2000.0
2008-12-27,2200.0
2008-12-28,2341.6253101736975
2008-12-29,2500.0
2008-12-30,2800.0
2008-12-31,2400.0
2009-01-01,2000.0
2009-01-02,2000.0
2009-01-03,2024.733207784055
2009-01-04,2093.9108600125546
2009-01-05,2200.0
2009-01-06,2500.0
2009-01-07,2400.0
2009-01-08,2450.0
2009-01-09,2500.0
2009-01-10,2200.0
2009-01-11,2200.0
2009-01-12,2200.0
2009-01-13,2000.0
2009-01-14,2000.0
2009-01-15,2000.0
2009-01-16,2500.0
2009-01-17,2500.0
2009-01-18,2500.0
2009-01-19,2500.0
2009-01-20,2500.0
2009-01-21,2200.0
2009-01-22,2000.0
2009-01-23,2000.0
2009-01-24,2000.0
2009-01-25,2000.0
2009-01-26,2000.0
2009-01-27,2000.0
2009-01-28,1800.0
2009-01-29,1800.0
2009-01-30,1600.0
2009-01-31,1700.0
2009-02-01,1767.3076923076924
2009-02-02,1800.0
2009-02-03,1800.0
2009-02-04,2000.0
2009-02-05,2000.0
2009-02-06,2000.0
2009-02-07,1972.3905723905723
2009-02-08,1900.3367003367002
2009-02-09,1800.0
2009-02-10,1600.0
2009-02-11,1600.0
2009-02-12,1800.0
2009-02-13,1800.0
2009-02-14,1800.0
2009-02-15,1900.0
2009-02-16,2000.0
2009-02-17,1800.0
2009-02-18,1600.0
2009-02-19,1800.0
2009-02-20,1800.0
2009-02-21,1800.0
2009-02-22,1700.0
2009-02-23,1600.0
2009-02-24,1600.0
2009-02-25,1800.0
2009-02-26,1600.0
2009-02-27,1528.5714285714287
2009-02-28,1500.0
2009-03-01,1500.0
2009-03-02,1500.0
2009-03-03,1600.0
2009-03-04,1500.0
2009-03-05,1500.0
2009-03-06,1200.0
2009-03-07,1400.0
2009-03-08,1250.0
2009-03-09,1100.0
2009-03-10,1128.5714285714284
2009-03-11,1200.0
2009-03-12,1400.0
2009-03-13,1500.0
2009-03-14,1600.0
2009-03-15,1571.4285714285716
2009-03-16,1500.0
2009-03-17,1300.0
2009-03-18,1200.0
2009-03-19,1300.0
2009-03-20,1200.0
2009-03-21,1300.0
2009-03-22,1250.0
2009-03-23,1200.0
2009-03-24,1200.0
2009-03-25,1200.0
2009-03-26,1000.0
2009-03-27,1000.0
2009-03-28,1000.0
2009-03-29,1000.0
2009-03-30,1000.0
2009-03-31,1000.0
2009-04-01,1000.0
2009-04-02,1200.0
2009-04-03,1100.0
2009-04-04,1000.0
2009-04-05,1000.0
2009-04-06,1000.0
2009-04-07,1000.0
2009-04-08,1000.0
2009-04-09,900.0
2009-04-10,933.3333333333333
2009-04-11,1000.0
2009-04-12,1116.6666666666665
2009-04-13,1200.0
2009-04-14,1200.0
2009-04-15,1200.0
2009-04-16,1200.0
2009-04-17,1200.0
2009-04-18,1000.0
2009-04-19,1000.0
2009-04-20,1000.0
2009-04-21,1100.0
2009-04-22,1200.0
2009-04-23,1148.1481481481483
2009-04-24,1051.851851851852
2009-04-25,1000.0
2009-04-26,1100.0
2009-04-27,1200.0
2009-04-28,1200.0
2009-04-29,1192.5925925925926
2009-04-30,1174.0740740740741
2009-05-01,1150.0
2009-05-02,1125.9259259259259
2009-05-03,1107.4074074074074
2009-05-04,1100.0
2009-05-05,1200.0
2009-05-06,1000.0
2009-05-07,1000.0
2009-05-08,1200.0
2009-05-09,1200.0
2009-05-10,1100.0
2009-05-11,1000.0
2009-05-12,1000.0
2009-05-13,1200.0
2009-05-14,1200.0
2009-05-15,1000.0
2009-05-16,1000.0
2009-05-17,1050.0
2009-05-18,1100.0
2009-05-19,1100.0
2009-05-20,1000.0
2009-05-21,1600.0
2009-05-22,1200.0
2009-05-23,1277.7777777777778
2009-05-24,1422.2222222222224
2009-05-25,1500.0
2009-05-26,1350.0
2009-05-27,1200.0
2009-05-28,1200.0
2009-05-29,1000.0
2009-05-30,1078.897502153316
2009-05-31,1246.683893195521
2009-06-01,1400.0
2009-06-02,1500.0
2009-06-03,1500.0
2009-06-04,1500.0
2009-06-05,1400.0
2009-06-06,1400.0
2009-06-07,1200.0
2009-06-08,1000.0
2009-06-09,1400.0
2009-06-10,1500.0
2009-06-11,1500.0
2009-06-12,1500.0
2009-06-13,1500.0
2009-06-14,1500.0
2009-06-15,1500.0
2009-06-16,1500.0
2009-06-17,1400.0
2009-06-18,1500.0
2009-06-19,1500.0
2009-06-20,1500.0
2009-06-21,1500.0
2009-06-22,1500.0
2009-06-23,1400.0
2009-06-24,1300.0
2009-06-25,1400.0
2009-06-26,1350.0
2009-06-27,1300.0
2009-06-28,1400.0
2009-06-29,1500.0
2009-06-30,1500.0
2009-07-01,1500.0
2009-07-02,1500.0
2009-07-03,1500.0
2009-07-04,1500.0
2009-07-05,1500.0
2009-07-06,1500.0
2009-07-07,1500.0
2009-07-08,1500.0
2009-07-09,1500.0
2009-07-10,1200.0
2009-07-11,1400.0
2009-07-12,1300.0
2009-07-13,1200.0
2009-07-14,1200.0
2009-07-15,1200.0
2009-07-16,1200.0
2009-07-17,1200.0
2009-07-18,1200.0
2009-07-19,1200.0
2009-07-20,1200.0
2009-07-21,1200.0
2009-07-22,1200.0
2009-07-23,1200.0
2009-07-24,1200.0
2009-07-25,1200.0
2009-07-26,1200.0
2009-07-27,1200.0
2009-07-28,1300.0
2009-07-29,1400.0
2009-07-30,1400.0
2009-07-31,1200.0
2009-08-01,1200.0
2009-08-02,1200.0
2009-08-03,1200.0
2009-08-04,1200.0
2009-08-05,1200.0
2009-08-06,1200.0
2009-08-07,1200.0
2009-08-08,1300.0
2009-08-09,1250.0
2009-08-10,1200.0
2009-08-11,1300.0
2009-08-12,1500.0
2009-08-13,1468.8
2009-08-14,1394.4
2009-08-15,1305.6
2009-08-16,1231.2
2009-08-17,1200.0
2009-08-18,1200.0
2009-08-19,1200.0
2009-08-20,1200.0
2009-08-21,1200.0
2009-08-22,1300.0
2009-08-23,1367.3076923076924
2009-08-24,1400.0
2009-08-25,1400.0
2009-08-26,1400.0
2009-08-27,1400.0
2009-08-28,1400.0
2009-08-29,1400.0
2009-08-30,1400.0
2009-08-31,1400.0
2009-09-01,1400.0
2009-09-02,1000.0
2009-09-03,1000.0
2009-09-04,1000.0
2009-09-05,1200.0
2009-09-06,1200.0
2009-09-07,1200.0
2009-09-08,1200.0
2009-09-09,1300.0
2009-09-10,1000.0
2009-09-11,1100.0
2009-09-12,1200.0
2009-09-13,1200.0
2009-09-14,1200.0
2009-09-15,1200.0
2009-09-16,1200.0
2009-09-17,1200.0
2009-09-18,1200.0
2009-09-19,1200.0
2009-09-20,1200.0
2009-09-21,1200.0
2009-09-22,1200.0
2009-09-23,1200.0
2009-09-24,1200.0
2009-09-25,1200.0
2009-09-26,1200.0
2009-09-27,1200.0
2009-09-28,1200.0
2009-09-29,1200.0
2009-09-30,1400.0
2009-10-01,1505.3738400210173
2009-10-02,1606.2454662212765
2009-10-03,1702.478424114659
2009-10-04,1793.9362592150446
2009-10-05,1880.4825170363142
2009-10-06,1961.9807430923483
2009-10-07,2038.2944828970274
2009-10-08,2109.2872819642316
2009-10-09,2174.822685807842
2009-10-10,2234.7642399417396
2009-10-11,2288.9754898798037
2009-10-12,2337.319981135916
2009-10-13,2379.661259223956
2009-10-14,2415.8628696578057
2009-10-15,2445.7883579513436
2009-10-16,2469.3012696184514
2009-10-17,2486.2651501730097
2009-10-18,2496.5435451288995
2009-10-19,2500.0
2009-10-20,2500.0
2009-10-21,2500.0
2009-10-22,2500.0
2009-10-23,2200.0
2009-10-24,2200.0
2009-10-25,2200.0
2009-10-26,2200.0
2009-10-27,2300.0
2009-10-28,2200.0
2009-10-29,2200.0
2009-10-30,2500.0
2009-10-31,2500.0
2009-11-01,2488.488488488488
2009-11-02,2454.7547547547547
2009-11-03,2400.0
2009-11-04,2200.0
2009-11-05,2200.0
2009-11-06,2200.0
2009-11-07,2400.0
2009-11-08,2471.4285714285716
2009-11-09,2500.0
2009-11-10,2200.0
2009-11-11,2500.0
2009-11-12,2500.0
2009-11-13,2600.0
2009-11-14,2500.0
2009-11-15,2525.6756756756754
2009-11-16,2600.0
2009-11-17,3000.0
2009-11-18,3000.0
2009-11-19,3000.0
2009-11-20,2600.0
2009-11-21,2600.0
2009-11-22,2800.0
2009-11-23,3000.0
2009-11-24,2800.0
2009-11-25,3000.0
2009-11-26,2800.0
2009-11-27,2800.0
2009-11-28,2800.0
2009-11-29,2800.0
2009-11-30,2800.0
2009-12-01,2800.0
2009-12-02,3000.0
2009-12-03,2500.0
2009-12-04,3000.0
2009-12-05,3000.0
2009-12-06,2900.0
2009-12-07,2800.0
2009-12-08,2800.0
2009-12-09,2800.0
2009-12-10,3000.0
2009-12-11,3000.0
2009-12-12,3000.0
2009-12-13,3000.0
2009-12-14,3000.0
2009-12-15,3200.0
2009-12-16,3000.0
2009-12-17,2800.0
2009-12-18,2800.0
2009-12-19,3000.0
2009-12-20,3000.0
2009-12-21,3000.0
2009-12-22,3000.0
2009-12-23,2800.0
2009-12-24,2800.0
2009-12-25,2800.0
2009-12-26,2800.0
2009-12-27,2800.0
2009-12-28,2800.0
2009-12-29,2800.0
2009-12-30,2800.0
2009-12-31,2500.0
2010-01-01,2500.0
2010-01-02,2200.0
2010-01-03,2300.0
2010-01-04,2400.0
2010-01-05,2400.0
2010-01-06,2500.0
2010-01-07,2500.0
2010-01-08,2500.0
2010-01-09,2500.0
2010-01-10,2500.0
2010-01-11,2500.0
2010-01-12,2500.0
2010-01-13,1800.0
2010-01-14,2100.0
2010-01-15,2400.0
2010-01-16,2400.0
2010-01-17,2450.0
2010-01-18,2500.0
2010-01-19,2500.0
2010-01-20,2600.0
2010-01-21,2600.0
2010-01-22,2400.0
2010-01-23,2500.0
2010-01-24,2500.0
2010-01-25,2500.0
2010-01-26,2500.0
2010-01-27,2500.0
2010-01-28,2200.0
2010-01-29,2400.0
2010-01-30,2500.0
2010-01-31,2450.0
2010-02-01,2400.0
2010-02-02,2400.0
2010-02-03,2200.0
2010-02-04,2400.0
2010-02-05,2000.0
2010-02-06,2400.0
2010-02-07,2300.0
2010-02-08,2200.0
2010-02-09,2200.0
2010-02-10,2400.0
2010-02-11,2200.0
2010-02-12,2400.0
2010-02-13,2200.0
2010-02-14,2100.0
2010-02-15,2000.0
2010-02-16,1800.0
2010-02-17,1800.0
2010-02-18,1500.0
2010-02-19,1600.0
2010-02-20,1600.0
2010-02-21,1600.0
2010-02-22,1600.0
2010-02-23,1500.0
2010-02-24,1500.0
2010-02-25,1500.0
2010-02-26,1500.0
2010-02-27,1515.625
2010-02-28,1550.0
2010-03-01,1584.375
2010-03-02,1600.0
2010-03-03,1500.0
2010-03-04,1500.0
2010-03-05,1500.0
2010-03-06,1800.0
2010-03-07,1650.0
2010-03-08,1500.0
2010-03-09,1500.0
2010-03-10,1600.0
2010-03-11,1600.0
2010-03-12,1600.0
2010-03-13,1600.0
2010-03-14,1566.6666666666667
2010-03-15,1500.0
2010-03-16,1383.3333333333335
2010-03-17,1300.0
2010-03-18,1400.0
2010-03-19,1400.0
2010-03-20,1400.0
2010-03-21,1350.0
2010-03-22,1300.0
2010-03-23,1400.0
2010-03-24,1467.3076923076924
2010-03-25,1500.0
2010-03-26,1400.0
2010-03-27,1400.0
2010-03-28,1350.0
2010-03-29,1300.0
2010-03-30,1300.0
2010-03-31,1500.0
2010-04-01,1400.0
2010-04-02,1275.0
2010-04-03,1200.0
2010-04-04,1200.0
2010-04-05,1200.0
2010-04-06,1200.0
2010-04-07,1200.0
2010-04-08,1200.0
2010-04-09,1200.0
2010-04-10,1200.0
2010-04-11,1200.0
2010-04-12,1200.0
2010-04-13,1200.0
2010-04-14,1200.0
2010-04-15,1200.0
2010-04-16,1200.0
2010-04-17,1200.0
2010-04-18,1200.0
2010-04-19,1200.0
2010-04-20,1200.0
2010-04-21,1400.0
2010-04-22,1200.0
2010-04-23,1200.0
2010-04-24,1200.0
2010-04-25,1200.0
2010-04-26,1200.0
2010-04-27,1200.0
2010-04-28,1200.0
2010-04-29,1200.0
2010-04-30,1200.0
2010-05-01,1200.0
2010-05-02,1200.0
2010-05-03,1200.0
2010-05-04,1200.0
2010-05-05,1200.0
2010-05-06,1200.0
2010-05-07,1200.0
2010-05-08,1300.0
2010-05-09,1250.0
2010-05-10,1200.0
2010-05-11,1200.0
2010-05-12,1200.0
2010-05-13,1200.0
2010-05-14,1300.0
2010-05-15,1400.0
2010-05-16,1300.0
2010-05-17,1200.0
2010-05-18,1300.0
2010-05-19,1500.0
2010-05-20,1500.0
2010-05-21,1500.0
2010-05-22,1500.0
2010-05-23,1500.0
2010-05-24,1500.0
2010-05-25,1500.0
2010-05-26,1500.0
2010-05-27,1500.0
2010-05-28,1500.0
2010-05-29,1500.0
2010-05-30,1500.0
2010-05-31,1500.0
2010-06-01,1500.0
2010-06-02,1500.0
2010-06-03,1500.0
2010-06-04,1500.0
2010-06-05,1300.0
2010-06-06,1228.5714285714287
2010-06-07,1200.0
2010-06-08,1400.0
2010-06-09,1400.0
2010-06-10,1400.0
2010-06-11,1300.0
2010-06-12,1200.0
2010-06-13,1265.3846153846155
2010-06-14,1400.0
2010-06-15,1600.0
2010-06-16,1800.0
2010-06-17,1800.0
2010-06-18,1800.0
2010-06-19,1500.0
2010-06-20,1500.0
2010-06-21,1500.0
2010-06-22,1400.0
2010-06-23,1400.0
2010-06-24,1500.0
2010-06-25,1400.0
2010-06-26,1600.0
2010-06-27,1600.0
2010-06-28,1600.0
2010-06-29,1500.0
2010-06-30,1600.0
2010-07-01,1500.0
2010-07-02,1500.0
2010-07-03,1600.0
2010-07-04,1574.0740740740741
2010-07-05,1525.9259259259259
2010-07-06,1500.0
2010-07-07,1500.0
2010-07-08,1500.0
2010-07-09,1500.0
2010-07-10,1500.0
2010-07-11,1500.0
2010-07-12,1500.0
2010-07-13,1600.0
2010-07-14,1600.0
2010-07-15,1500.0
2010-07-16,1500.0
2010-07-17,1500.0
2010-07-18,1500.0
2010-07-19,1500.0
2010-07-20,1500.0
2010-07-21,1500.0
2010-07-22,1500.0
2010-07-23,1500.0
2010-07-24,1400.0
2010-07-25,1450.0
2010-07-26,1500.0
2010-07-27,1500.0
2010-07-28,1600.0
2010-07-29,1800.0
2010-07-30,1800.0
2010-07-31,1600.0
2010-08-01,1528.5714285714287
2010-08-02,1500.0
2010-08-03,1500.0
2010-08-04,1500.0
2010-08-05,1500.0
2010-08-06,1400.0
2010-08-07,1600.0
2010-08-08,1550.0
2010-08-09,1500.0
2010-08-10,1600.0
2010-08-11,1500.0
2010-08-12,1600.0
2010-08-13,1800.0
2010-08-14,1800.0
2010-08-15,1800.0
2010-08-16,1800.0
2010-08-17,1800.0
2010-08-18,1600.0
2010-08-19,1500.0
2010-08-20,1500.0
2010-08-21,1400.0
2010-08-22,1400.0
2010-08-23,1400.0
2010-08-24,1300.0
2010-08-25,1400.0
2010-08-26,1500.0
2010-08-27,1500.0
2010-08-28,1500.0
2010-08-29,1550.0
2010-08-30,1600.0
2010-08-31,1600.0
2010-09-01,1700.0
2010-09-02,1667.3076923076924
2010-09-03,1600.0
2010-09-04,1500.0
2010-09-05,1532.6923076923076
2010-09-06,1600.0
2010-09-07,1700.0
2010-09-08,1800.0
2010-09-09,1800.0
2010-09-10,1800.0
2010-09-11,1800.0
2010-09-12,1800.0
2010-09-13,1800.0
2010-09-14,1800.0
2010-09-15,2000.0
2010-09-16,2000.0
2010-09-17,2000.0
2010-09-18,2200.0
2010-09-19,2334.6153846153848
2010-09-20,2400.0
2010-09-21,2300.0
2010-09-22,2200.0
2010-09-23,2200.0
2010-09-24,2200.0
2010-09-25,2200.0
2010-09-26,2200.0
2010-09-27,2200.0
2010-09-28,2200.0
2010-09-29,2400.0
2010-09-30,2500.0
2010-10-01,2500.0
2010-10-02,2422.222222222222
2010-10-03,2277.777777777778
2010-10-04,2200.0
2010-10-05,2200.0
2010-10-06,2200.0
2010-10-07,1800.0
2010-10-08,2200.0
2010-10-09,2000.0
2010-10-10,2000.0
2010-10-11,2000.0
2010-10-12,2000.0
2010-10-13,1800.0
2010-10-14,2000.0
2010-10-15,2000.0
2010-10-16,2000.0
2010-10-17,2100.0
2010-10-18,2200.0
2010-10-19,2200.0
2010-10-20,2400.0
2010-10-21,2400.0
2010-10-22,2400.0
2010-10-23,2200.0
2010-10-24,2350.0
2010-10-25,2500.0
2010-10-26,2200.0
2010-10-27,2200.0
2010-10-28,2400.0
2010-10-29,1800.0
2010-10-30,2500.0
2010-10-31,2500.0
2010-11-01,2500.0
2010-11-02,2500.0
2010-11-03,2600.0
2010-11-04,2800.0
2010-11-05,2863.636363636364
2010-11-06,2895.4545454545455
2010-11-07,2929.5454545454545
2010-11-08,3000.0
2010-11-09,3300.0
2010-11-10,3500.0
2010-11-11,4000.0
2010-11-12,4200.0
2010-11-13,4500.0
2010-11-14,4500.0
2010-11-15,4500.0
2010-11-16,4500.0
2010-11-17,4000.0
2010-11-18,4000.0
2010-11-19,3500.0
2010-11-20,3500.0
2010-11-21,3500.0
2010-11-22,3500.0
2010-11-23,4000.0
2010-11-24,3000.0
2010-11-25,2400.0
2010-11-26,2800.0
2010-11-27,3000.0
2010-11-28,1515.0000000000002
2010-11-29,30.0
2010-11-30,3600.0
2010-12-01,3500.0
2010-12-02,3500.0
2010-12-03,3500.0
2010-12-04,4000.0
2010-12-05,3600.0
2010-12-06,3200.0
2010-12-07,3600.0
2010-12-08,3500.0
2010-12-09,3600.0
2010-12-10,3500.0
2010-12-11,3500.0
2010-12-12,4050.0
2010-12-13,4600.0
2010-12-14,4500.0
2010-12-15,4600.0
2010-12-16,4800.0
2010-12-17,5304.385964912281
2010-12-18,6000.0
2010-12-19,6916.666666666667
2010-12-20,7500.0
2010-12-21,6500.0
2010-12-22,5000.0
2010-12-23,5000.0
2010-12-24,5000.0
2010-12-25,5205.925925925926
2010-12-26,5634.074074074074
2010-12-27,6000.0
2010-12-28,6200.0
2010-12-29,6500.0
2010-12-30,6500.0
2010-12-31,7000.0
2011-01-01,6500.0
2011-01-02,6500.0
2011-01-03,6500.0
2011-01-04,6000.0
2011-01-05,6000.0
2011-01-06,6500.0
2011-01-07,5800.0
2011-01-08,5500.0
2011-01-09,5364.62621885157
2011-01-10,5200.0
2011-01-11,4500.0
2011-01-12,4500.0
2011-01-13,4600.0
2011-01-14,5000.0
2011-01-15,5241.910331384015
2011-01-16,5426.510721247563
2011-01-17,5500.0
2011-01-18,5000.0
2011-01-19,5000.0
2011-01-20,4000.0
2011-01-21,4500.0
2011-01-22,3800.0
2011-01-23,3583.4507042253513
2011-01-24,3500.0
2011-01-25,3500.0
2011-01-26,3000.0
2011-01-27,2500.0
2011-01-28,2500.0
2011-01-29,3000.0
2011-01-30,3000.0
2011-01-31,3000.0
2011-02-01,2800.0
2011-02-02,2500.0
2011-02-03,2500.0
2011-02-04,2500.0
2011-02-05,2200.0
2011-02-06,2200.0
2011-02-07,2200.0
2011-02-08,2500.0
2011-02-09,2200.0
2011-02-10,2000.0
2011-02-11,1800.0
2011-02-12,1800.0
2011-02-13,1800.0
2011-02-14,1800.0
2011-02-15,1800.0
2011-02-16,1800.0
2011-02-17,1800.0
2011-02-18,1800.0
2011-02-19,1800.0
2011-02-20,1800.0
2011-02-21,1800.0
2011-02-22,1600.0
2011-02-23,1600.0
2011-02-24,1500.0
2011-02-25,1500.0
2011-02-26,1500.0
2011-02-27,1500.0
2011-02-28,1500.0
2011-03-01,1500.0
2011-03-02,1500.0
2011-03-03,1500.0
2011-03-04,1200.0
2011-03-05,1200.0
2011-03-06,1200.0
2011-03-07,1200.0
2011-03-08,1300.0
2011-03-09,1300.0
2011-03-10,1400.0
2011-03-11,1300.0
2011-03-12,1300.0
2011-03-13,1250.0
2011-03-14,1200.0
2011-03-15,1200.0
2011-03-16,1200.0
2011-03-17,1000.0
2011-03-18,1200.0
2011-03-19,1200.0
2011-03-20,1250.0
2011-03-21,1300.0
2011-03-22,1200.0
2011-03-23,1300.0
2011-03-24,1200.0
2011-03-25,1200.0
2011-03-26,1100.0
2011-03-27,1150.0
2011-03-28,1200.0
2011-03-29,1200.0
2011-03-30,1200.0
2011-03-31,1200.0
2011-04-01,1200.0
2011-04-02,1100.0
2011-04-03,1049.83164983165
2011-04-04,1013.8047138047139
2011-04-05,1000.0
2011-04-06,1100.0
2011-04-07,1300.0
2011-04-08,1300.0
2011-04-09,1100.0
2011-04-10,1028.5714285714287
2011-04-11,1000.0
2011-04-12,1050.0
2011-04-13,1100.0
2011-04-14,1000.0
2011-04-15,900.0
2011-04-16,900.0
2011-04-17,900.0
2011-04-18,900.0
2011-04-19,850.0
2011-04-20,900.0
2011-04-21,950.0
2011-04-22,925.0
2011-04-23,900.0
2011-04-24,900.0
2011-04-25,900.0
2011-04-26,800.0
2011-04-27,900.0
2011-04-28,900.0
2011-04-29,900.0
2011-04-30,900.0
2011-05-01,850.0
2011-05-02,800.0
2011-05-03,900.0
2011-05-04,900.0
2011-05-05,1000.0
2011-05-06,1000.0
2011-05-07,1000.0
2011-05-08,1000.0
2011-05-09,1000.0
2011-05-10,900.0
2011-05-11,900.0
2011-05-12,1000.0
2011-05-13,900.0
2011-05-14,900.0
2011-05-15,900.0
2011-05-16,900.0
2011-05-17,925.0
2011-05-18,950.0
2011-05-19,950.0
2011-05-20,1000.0
2011-05-21,1000.0
2011-05-22,950.0
2011-05-23,900.0
2011-05-24,900.0
2011-05-25,900.0
2011-05-26,900.0
2011-05-27,1000.0
2011-05-28,1000.0
2011-05-29,1000.0
2011-05-30,1000.0
2011-05-31,900.0
2011-06-01,900.0
2011-06-02,1000.0
2011-06-03,1000.0
2011-06-04,1000.0
2011-06-05,1050.0
2011-06-06,1100.0
2011-06-07,1100.0
2011-06-08,1100.0
2011-06-09,1200.0
2011-06-10,1100.0
2011-06-11,1100.0
2011-06-12,1050.0
2011-06-13,1000.0
2011-06-14,1100.0
2011-06-15,1100.0
2011-06-16,1000.0
2011-06-17,1100.0
2011-06-18,1100.0
2011-06-19,1100.0
2011-06-20,1100.0
2011-06-21,1100.0
2011-06-22,1100.0
2011-06-23,1100.0
2011-06-24,1200.0
2011-06-25,1200.0
2011-06-26,1200.0
2011-06-27,1200.0
2011-06-28,1200.0
2011-06-29,1300.0
2011-06-30,1300.0
2011-07-01,1300.0
2011-07-02,1400.0
2011-07-03,1300.0
2011-07-04,1200.0
2011-07-05,1300.0
2011-07-06,1300.0
2011-07-07,1300.0
2011-07-08,1350.0
2011-07-09,1300.0
2011-07-10,1313.3620689655172
2011-07-11,1350.0
2011-07-12,1500.0
2011-07-13,1400.0
2011-07-14,1700.0
2011-07-15,1700.0
2011-07-16,1700.0
2011-07-17,1600.0
2011-07-18,1500.0
2011-07-19,1600.0
2011-07-20,1600.0
2011-07-21,1500.0
2011-07-22,1400.0
2011-07-23,1400.0
2011-07-24,1400.0
2011-07-25,1400.0
2011-07-26,1500.0
2011-07-27,1500.0
2011-07-28,1600.0
2011-07-29,1500.0
2011-07-30,1600.0
2011-07-31,1600.0
2011-08-01,1600.0
2011-08-02,1600.0
2011-08-03,1600.0
2011-08-04,1600.0
2011-08-05,1700.0
2011-08-06,1700.0
2011-08-07,1700.0
2011-08-08,1700.0
2011-08-09,1800.0
2011-08-10,1800.0
2011-08-11,1800.0
2011-08-12,1800.0
2011-08-13,1800.0
2011-08-14,1825.9259259259259
2011-08-15,1874.0740740740741
2011-08-16,1900.0
2011-08-17,1900.0
2011-08-18,2000.0
2011-08-19,2200.0
2011-08-20,2000.0
2011-08-21,2000.0
2011-08-22,2000.0
2011-08-23,2000.0
2011-08-24,2200.0
2011-08-25,2000.0
2011-08-26,2000.0
2011-08-27,2000.0
2011-08-28,2000.0
2011-08-29,2000.0
2011-08-30,2200.0
2011-08-31,2172.3905723905723
2011-09-01,2100.3367003367002
2011-09-02,2000.0
2011-09-03,1800.0
2011-09-04,1800.0
2011-09-05,1800.0
2011-09-06,1900.0
2011-09-07,1700.0
2011-09-08,1800.0
2011-09-09,1800.0
2011-09-10,1900.0
2011-09-11,1850.0
2011-09-12,1800.0
2011-09-13,1800.0
2011-09-14,1900.0
2011-09-15,1800.0
2011-09-16,1728.5714285714284
2011-09-17,1664.2857142857142
2011-09-18,1617.8571428571427
2011-09-19,1600.0
2011-09-20,1800.0
2011-09-21,1800.0
2011-09-22,1900.0
2011-09-23,1500.0
2011-09-24,1500.0
2011-09-25,1500.0
2011-09-26,1500.0
2011-09-27,1600.0
2011-09-28,1500.0
2011-09-29,1600.0
2011-09-30,1500.0
2011-10-01,1600.0
2011-10-02,1667.3076923076924
2011-10-03,1700.0
2011-10-04,1700.0
2011-10-05,1700.0
2011-10-06,1667.3076923076924
2011-10-07,1600.0
2011-10-08,1500.0
2011-10-09,1500.0
2011-10-10,1500.0
2011-10-11,1700.0
2011-10-12,1700.0
2011-10-13,1692.5925925925928
2011-10-14,1674.0740740740741
2011-10-15,1650.0
